open,high,low,close,volume,market,viable
1.51,1.54,1.09,1.31,104364,1974270,1
0.00063,0.01071,0.00059,0.00166,17754,362966,1
0.20862,0.21527,0.19332,0.20639,131,394048,1
0.11816,0.12552,0.10809,0.1157,41993,6840470,1
5.00E-05,5.00E-05,5.00E-05,5.00E-05,12,8171,1
0.0014,0.00141,0.00136,0.00137,663,288869,1
0.04997,0.05619,0.04992,0.05069,3574,927594,1
0.00473,0.00473,0.00456,0.00456,7,54761,1
0.03468,0.03758,0.02944,0.02977,1034,229393,1
14605.6,16803.9,12727.2,15801.4,3766,613435,1
92.72,95.08,88.94,94.92,6969390,122765000,0
0.01596,0.01847,0.01478,0.0183,481,421714,1
0.08528,0.08557,0.07567,0.07702,112812,29883100,1
4.00E-05,4.00E-05,3.00E-05,4.00E-05,1236,970158,1
0.00445,0.00462,0.00444,0.00459,3,93483,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,9712,890034,1
0.00017,0.00021,0.00017,0.00018,5,70533,1
6.00E-05,0.00017,6.00E-05,0.00013,291,4587,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1,8101,0
0.15057,0.15915,0.13802,0.13876,4465,275756,1
0.00031,0.00035,3.00E-04,0.00034,40624,2317160,1
0.03806,0.03818,0.0238,0.02497,97,6646,1
0.00389,0.00469,0.00374,0.00467,1,1021,0
0.0128,0.0128,0.0096,0.01077,1185,39202,1
0.0023,0.0033,0.00207,0.00248,1983,6187,1
0.00019,0.00019,0.00011,0.00011,742,75108,1
0.00978,0.00999,0.00936,0.00954,5581,836274,1
0.13379,0.15432,0.13379,0.14787,398501,11580200,0
0.00037,0.00037,0.00034,0.00035,10,184493,1
0.11533,0.12163,0.10066,0.10638,23074,3188680,1
0.05154,0.06135,0.04898,0.05559,2044400,3178010,1
9.00E-05,9.00E-05,9.00E-05,9.00E-05,4,26069,1
0.03257,0.03703,0.02924,0.03348,88,45060,1
1.00E-04,0.00012,1.00E-04,0.00012,16,1930,1
1.2,1.33,1.15,1.22,828,121851,0
1.00E-04,0.00011,8.00E-05,0.00011,11,2101,1
0.00085,0.00094,0.00068,0.00077,826,15798,1
0.00135,0.00203,0.00133,0.00203,618,32487,1
0.00046,0.00046,0.00046,0.00046,10,3496,1
0.00144,0.00145,0.00143,0.00145,126,143683,0
0.00995,0.01024,0.00926,0.00955,776,257861,1
0.00056,0.00059,0.00054,0.00054,10,54735,1
0.00012,0.00013,0.00011,0.00011,2395,151256,1
0.00011,0.00011,1.00E-04,0.00011,25,41507,1
0.00111,0.00124,0.00109,0.00122,445,237549,1
0.00024,0.00029,0.00024,0.00028,7,12197,1
6.00E-05,6.00E-05,5.00E-05,5.00E-05,1,598,1
501.08,512.7,490.85,505.64,27,460,1
5.00E-05,0.00013,5.00E-05,0.00013,3827,774770,1
0.00026,0.00026,0.00022,0.00023,3,791,1
0.0027,0.0027,0.00249,0.00252,17,86635,1
5.00E-05,5.00E-05,5.00E-05,5.00E-05,11,171,1
0.00445,0.00483,0.00382,0.0045,20225,52956,1
0.00027,0.00028,0.00023,0.00025,394,199640,1
0.00034,0.00034,0.00031,0.00031,2842,246126,1
0.96135,0.97599,0.9292,0.95182,47373,2884040,1
0.00024,0.00046,0.00022,0.00022,88,23936,1
0.00017,0.00018,0.00017,0.00018,31,24152,1
2.00E-05,2.00E-05,1.00E-05,1.00E-05,99,173561,1
0.67657,0.77959,0.67637,0.77959,4631,730371,1
0.00325,0.00359,0.003,0.00326,385,52476,1
0.51571,0.71626,0.51533,0.7084,345,3007040,1
0.00229,0.00286,0.00222,0.00276,58,3885,1
0.01096,0.01121,0.01049,0.01095,245,211030,1
0.00036,4.00E-04,0.00031,0.00039,2181,432497,0
0.00883,0.00883,0.00789,0.00789,8,999740,1
0.05182,0.05325,0.0471,0.05003,533,27087,0
0.00017,0.00017,0.00015,0.00016,31,16411,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,451,684200,1
0.00187,0.00188,0.0016,0.00163,4,7480,0
0.00024,0.00026,0.00021,0.00021,17,20854,1
7.00E-05,7.00E-05,6.00E-05,6.00E-05,15,9587,1
0.00013,0.00013,0.00013,0.00013,2,9790,1
0.00393,0.00515,0.00386,0.00512,80,52257,1
0.00091,0.00117,0.00091,0.00094,3,2359,1
0.00197,0.002,0.00115,0.00117,2,25178,1
0.00593,0.00738,0.00576,0.00706,292,60498,1
0.00828,0.00844,0.00753,0.00837,1018,223130,1
0.00217,0.00243,0.00196,0.00238,35,25896,1
0.04999,0.05525,0.04618,0.04662,957,141306,1
0.00182,0.00191,0.00172,0.00174,34,7592,1
0.07043,0.07086,0.05593,0.058,9582,833974,1
1.31,1.33,1.23,1.29,1240,258268,1
0.00522,0.00568,0.00522,0.00553,32913,1306220,1
0.02254,0.0228,0.02147,0.02167,15,1192690,1
0.01663,0.01675,0.00705,0.01667,2,2591,1
0.00072,0.00082,7.00E-04,0.00082,2,15651,1
4.00E-05,4.00E-05,3.00E-05,4.00E-05,25,17186,1
0.01291,0.01561,0.01056,0.01299,7482,171141,1
0.06265,0.06657,0.05468,0.05776,2481,181065,1
0.05815,0.06695,0.05338,0.0591,9768,774627,1
0.00114,0.00126,0.00055,0.00059,114,5731,1
0.12168,0.12534,0.12037,0.12441,46,129981,1
0.29022,0.3287,0.27658,0.29882,17536,485648,1
0.00143,0.00148,0.0011,0.00114,120,29766,1
0.01035,0.01091,0.00976,0.01071,300,197677,1
0.00098,0.00102,0.00098,0.00099,7,28901,1
0.00023,0.00025,2.00E-04,0.00021,40,8139,1
0.00085,0.00085,0.00082,0.00082,2,6079,1
0.01569,0.01664,0.01373,0.01591,1560,1593780,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,62,21988,1
0.00041,0.00041,0.00023,0.00023,1,1926,1
0.00027,0.00037,0.00024,0.00034,240,120728,1
0.00992,0.01052,0.0093,0.01007,4853,958404,1
0.00067,0.00075,0.00066,0.00075,89,266906,1
0.00167,0.0017,0.00166,0.00168,22,38251,1
0.001,0.00185,0.00093,0.00185,195,8928,1
0.0025,0.00256,0.00231,0.00239,53,55895,1
0.00011,0.00012,0.00011,0.00012,48,8092,1
0.06368,0.06562,0.05838,0.05867,81,135746,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,756,452891,1
0.00215,0.00233,0.0013,0.0018,91,3258,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1,6621,1
0.00364,0.00405,0.00284,0.00339,2401,411711,1
2.23,2.28,2.16,2.18,237723,19484900,1
0.00463,0.005,0.00459,0.00472,5552,328230,1
0.21676,0.24067,0.21425,0.23024,16217,3232010,1
0.00998,0.01106,0.00878,0.00954,472,386343,1
0.00126,0.0013,0.00126,0.00129,6906,504728,1
0.02319,0.02671,0.02233,0.02342,20422,1694860,0
1.00E-05,1.00E-05,1.00E-05,1.00E-05,791,305601,1
0.4137,0.46042,0.38103,0.39273,477,227561,0
0.00207,0.00211,0.00178,0.00186,444,35727,1
62.92,62.92,50.98,52.2,15483,8647770,0
0.00834,0.0091,0.00686,0.00779,4619310,21235200,1
6.00E-05,6.00E-05,5.00E-05,6.00E-05,997,524537,1
0.0044,0.00599,0.00393,0.00487,19,23644,1
6.00E-05,7.00E-05,4.00E-05,7.00E-05,18,3156,1
0.00354,0.0037,0.00329,0.0033,46,41527,1
0.00012,0.00012,1.00E-04,0.00011,117,5989,1
0.00357,0.00372,0.00334,0.00372,1202,273872,1
0.00032,0.00036,0.00032,0.00036,104,61067,1
3.00E-05,5.00E-05,3.00E-05,5.00E-05,55,2683,1
0.00019,2.00E-04,0.00019,2.00E-04,15,16919,1
0.00038,0.00038,0.00037,0.00037,119,28984,1
0.81981,1.1,0.81526,1,710506,18653000,1
0.00083,0.00112,0.00083,0.00112,4,37902,1
0.04489,0.04901,0.04312,0.04881,405,37180,1
0.03781,0.03854,0.01403,0.01479,134,64795,1
0.00252,0.0028,0.00173,0.00223,761,31631,1
0.00115,0.00118,0.0011,0.00113,25,52714,1
61.98,65.09,61.52,61.76,644936,5957090,1
0.00011,0.00013,1.00E-04,1.00E-04,3,2250,1
0.0057,0.00584,0.00556,0.00562,46211,14308500,1
0.02893,0.03424,0.02736,0.03202,28,3777,1
0.05631,0.05652,0.05171,0.05181,207,269789,1
23.13,28.12,23.12,25.41,11604,14331100,1
3.00E-05,3.00E-05,1.00E-05,1.00E-05,5321,616084,1
1.42,1.44,1.33,1.33,15437,1091940,1
0.00151,0.00162,0.00136,0.00136,251,48586,1
0.01564,0.01635,0.0101,0.01059,80,34244,0
0.01338,0.01433,0.01284,0.01328,442,162915,1
0.00064,0.00068,0.00032,0.00038,25,19397,1
0.00085,0.00087,0.00081,0.00087,2,28488,1
6.04,7.31,5.15,6.25,6009290,19775800,1
0.00194,0.0021,0.00186,0.002,221,40325,1
0.00073,0.00073,0.00072,0.00072,43,9166,1
0.00283,0.00322,0.00249,0.00285,2352,62383,1
0.01096,0.01508,0.01096,0.01484,71557,816973,0
0.01265,0.01266,0.0061,0.00948,638,488073,1
0.00208,0.0022,0.00204,0.00219,52,50277,1
0.03675,0.04068,0.03508,0.03539,77,368004,1
0.00019,0.00028,0.00019,0.00024,9,8191,1
0.19182,0.20052,0.17917,0.18598,67049,4329680,1
0.4492,0.45558,0.44308,0.44928,16878,6229440,1
0.00053,0.00053,5.00E-04,0.00051,1,10881,1
9.87,9.91,9.39,9.74,1964650,68667100,1
1.83,1.84,1.77,1.79,141321,5516350,1
0.00268,0.00284,0.0023,0.00284,19,86576,1
0.00161,0.0018,0.00151,0.00167,67,13685,1
0.30471,0.3142,0.28471,0.29965,2508,2418080,1
5.00E-05,5.00E-05,5.00E-05,5.00E-05,6,15770,1
0.00053,0.00054,0.00053,0.00054,5,2938,1
0.00334,0.00511,0.00334,0.00381,26,1111,1
0.02545,0.0359,0.02338,0.03347,4994,1289390,0
0.00178,0.00195,0.00125,0.00195,759,213928,1
0.03422,0.0345,0.01879,0.01909,55,1208040,0
0.35474,0.38283,0.35019,0.38278,895,355728,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,3,210,1
0.00034,0.00035,0.00032,0.00033,60747,2515330,1
0.38976,0.39298,0.37397,0.3804,11569,8833950,1
7.77,8.03,6.32,7.04,16636,10008300,1
0.00047,0.00131,0.00046,0.00069,201,7961,1
0.0045,0.00453,0.00281,0.00288,81,5162,0
0.0035,0.0039,0.00332,0.00343,125,120164,1
0.00028,0.00045,0.00027,0.00043,199,55465,0
0.00319,0.00333,0.00227,0.00259,22028,463759,1
0.0014,0.00145,0.00127,0.0013,701076,256663000,1
0.03689,0.04025,0.03489,0.03634,24,5101,1
0.00211,0.00229,0.0021,0.00228,85,150438,1
0.0081,0.00897,0.00676,0.00705,867,250344,1
1.93,2.16,1.92,2.02,1138860,16869500,1
0.01288,0.01291,0.01181,0.01201,457,188929,1
0.00016,0.00028,0.00012,0.00013,123,81919,0
45.55,45.6,42.15,42.33,7640390,325712000,1
0.01265,0.02027,0.01189,0.01946,1640,27365,1
0.00047,0.00047,0.00044,0.00045,153027,8272870,1
3.04,3.11,3,3.05,569,3913730,1
0.0074,0.0074,0.00529,0.00573,26,5218,0
0.22609,0.24211,0.2004,0.21439,2806090,118848000,1
0.01519,0.2093,0.01472,0.16039,7,30244,1
0.03226,0.03326,0.03158,0.03283,5245,744497,1
3.00E-05,3.00E-05,2.00E-05,3.00E-05,2029,823015,1
0.00966,0.01002,0.00834,0.0087,175316,4143020,1
0.097,0.1149,0.09666,0.1067,37174,5430540,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,8298,761262,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,150,40999,1
0.00488,0.00489,0.00239,0.00388,826,83186,1
0.05531,0.07407,0.05531,0.06679,33399,299690,1
0.00127,0.00171,0.00125,0.00153,2992,26851,1
0.00122,0.00174,0.00119,0.00153,402985,8420620,1
0.01504,0.01825,0.01501,0.01621,320,10704,1
0.00022,0.00028,0.00017,0.00028,287,6503,1
249.8,263.11,236.06,255.02,1234,289785,1
0.00563,0.00565,0.00529,0.00546,4022,156453,1
0.02563,0.03632,0.02421,0.02627,2575,162654,1
0.08461,0.0971,0.07451,0.07451,2248,967592,0
1.00E-05,3.00E-05,1.00E-05,2.00E-05,157,2149,1
0.29568,0.29619,0.29234,0.29473,1,18918,1
0.00063,0.00086,0.00049,0.00052,323,2239,0
0.00039,4.00E-04,0.00036,0.00037,62,55424,1
8.00E-05,8.00E-05,7.00E-05,8.00E-05,1,245,1
0.00287,0.00383,0.00168,0.00292,73,4292,1
0.00057,0.00059,0.00057,0.00058,14,8143,1
0.01688,0.01688,0.01428,0.01543,482812,42170000,1
0.00394,0.00424,0.00362,0.00369,43,15288,1
30.4,32.7,27.75,27.75,101,35782,1
0.00011,0.00011,1.00E-04,0.00011,51137,10420100,1
0.00068,0.00068,0.00063,0.00063,69,10859,1
9.00E-05,0.00012,9.00E-05,1.00E-04,6,7276,0
0.00602,0.00602,0.00473,0.00474,31,8854,1
0.00019,0.00024,0.00018,0.00022,347,99860,1
8.94,9.28,8.22,8.52,240,15401,0
0.00292,0.00319,0.00227,0.00227,68,5729,0
7.00E-05,1.00E-04,7.00E-05,9.00E-05,216,38347,1
0.1862,0.19831,0.17651,0.18716,282015,4202230,1
0.00017,0.00021,0.00016,0.00019,1,2131,1
0.00561,0.0059,0.00231,0.00444,57,129004,1
0.00019,0.00019,0.00018,0.00019,2,3303,1
0.65696,0.69382,0.60545,0.65524,9379,1045380,0
1.00E-05,1.00E-05,1.00E-05,1.00E-05,2210,1722020,1
0.00438,0.00447,0.00324,0.00441,286,160168,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,252,47498,1
0.0119,0.01357,0.01037,0.01198,582,192836,1
1.00E-05,3.00E-05,1.00E-05,1.00E-05,305,28881,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,624,68955,1
0.05083,0.05275,0.04922,0.05098,211,203584,1
0.00055,0.00057,0.00052,0.00053,720,66496,1
0.00262,0.00268,0.00259,0.00262,920,834602,1
0.42406,0.4622,0.41929,0.44945,86010,9682910,1
0.00515,0.00673,0.00469,0.00566,6326,55730,1
0.28843,0.29744,0.26737,0.27186,109023,9226670,1
0.01309,0.0144,0.01298,0.01432,5706,1315270,1
0.00094,0.00106,0.00094,0.00099,2133,192601,1
0.0014,0.00224,0.00132,0.0019,631,83401,1
0.00556,0.00561,0.00436,0.0053,196,29112,1
0.00049,0.00058,4.00E-04,0.00045,754,62645,1
0.47388,0.48231,0.47144,0.47253,26607,10929000,1
0.04584,0.04691,0.04407,0.04578,11112,1057930,1
0.00043,0.00043,0.00041,0.00042,892718,46292800,1
0.00086,0.00105,0.00077,0.00104,47,64630,1
0.08163,0.08456,0.07717,0.07747,3530,1326200,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,2,187,0
0.00034,0.00038,0.00034,0.00038,174,73131,1
0.41349,0.42427,0.39303,0.40208,768,379789,1
0.0032,0.00333,0.00309,0.0032,10,19301,1
0.13229,0.14308,0.1249,0.13512,10841,2306120,1
0.01042,0.01238,0.01036,0.01236,349,1257920,1
0.05428,0.05505,0.05266,0.05312,177,543531,1
0.00016,0.00017,0.00012,0.00012,38,22218,1
6.7,6.77,5.57,6.01,741078,21858800,1
0.02875,0.03868,0.02657,0.03287,1783,262700,1
0.00023,0.00025,0.00023,0.00025,8,11586,1
0.00059,0.00059,0.00042,0.00043,9,20713,1
0.07139,0.0759,0.03914,0.04659,739,162034,1
0.00371,0.00732,0.00314,0.00318,10929,9926,1
0.5886,0.59261,0.49989,0.51913,8187,5096150,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1,285,0
0.00147,0.00148,0.00124,0.00126,111,6654,1
0.00732,0.0102,0.00724,0.00949,7436,251625,1
0.00783,0.00819,0.0077,0.00811,1177,256116,0
0.01972,0.01972,0.01662,0.01727,28187,230981,1
0.00205,0.0031,0.00205,0.00248,47,24762,1
0.26676,0.26882,0.20411,0.22755,658831,8913540,1
0.01924,0.01939,0.01432,0.01434,23,1877,1
0.01009,0.01018,0.00852,0.00898,857,1065560,1
0.00122,0.00135,0.00119,0.00125,1301,121637,1
0.00089,9.00E-04,0.00083,0.00088,154,40742,1
0.00033,0.00033,0.00026,0.00026,23,21320,1
0.04285,0.04431,0.04149,0.04191,1741,427869,1
1.75,2.01,1.65,1.85,30228,4049830,1
0.01217,0.01221,0.01209,0.01213,31,2995,1
0.00149,0.00156,0.00127,0.00131,3,25,1
0.00107,0.00173,0.00107,0.00173,5,1279,1
0.00187,0.00193,0.00137,0.00191,350,93309,1
0.02824,0.02836,0.02023,0.02188,880,114348,1
0.00357,0.00364,0.00224,0.0023,4754,311,0
0.03107,0.12184,0.03042,0.11213,252809,1068350,1
1.00E-05,2.00E-05,1.00E-05,2.00E-05,399,147232,1
0.00049,0.00089,0.00025,0.00028,10,2041,1
0.00039,0.00094,0.00039,0.00094,151,3705,1
1.73,1.9,1.73,1.85,83,948350,1
0.00113,0.00147,0.00103,0.00126,340,10887,1
0.00012,0.00013,0.00011,0.00012,4540,786881,1
0.00986,0.01,0.00641,0.00644,8,115308,1
0.12164,0.14734,0.11685,0.12816,1453,120525,1
0.00026,0.00039,0.00026,3.00E-04,993,7943,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,4,47062,1
0.05218,0.05278,0.05061,0.05126,1,44932,1
0.61148,0.64496,0.58245,0.6288,1241,1607080,1
6.00E-04,0.00071,0.00055,0.00062,4,7570,1
0.00085,0.00085,0.00084,0.00084,5,86206,1
0.00174,0.00175,0.00166,0.00167,31,7258,1
0.42516,0.43818,0.40689,0.43081,23747,4266860,1
0.14611,0.16826,0.14583,0.16078,56140,1102010,1
0.00019,0.00019,0.00019,0.00019,9,11454,0
3.00E-05,3.00E-05,3.00E-05,3.00E-05,94,51931,1
0.00033,0.00039,0.00031,0.00036,1964,80561,1
0.00575,0.00663,0.00574,0.00659,1128,21658,1
0.02239,0.02293,0.0219,0.02239,588,56222,1
0.00034,4.00E-04,0.00031,0.00037,75,14198,1
0.06508,0.07704,0.06395,0.07704,8219,642364,1
0.85985,0.88707,0.84428,0.87567,88976,10187100,1
0.03124,0.03256,0.02006,0.02734,6644,206624,0
0.00044,0.00044,0.00038,4.00E-04,7,10510,1
0.00054,0.00084,0.00054,0.00057,114,643,1
0.00011,0.00012,0.00011,0.00011,42,6713,1
0.01464,0.01598,0.01459,0.01521,1725,659982,1
0.01365,0.01365,0.0072,0.011,927,31098,1
0.03411,0.03411,0.03208,0.03358,21786,2569590,1
0.00045,0.00045,0.00044,0.00045,90,752,0
0.03134,0.03168,0.02954,0.03075,2773,105962,1
0.00196,0.00263,0.00158,0.00165,56,8601,1
0.70465,1.97,0.388,0.63609,7889,181020,0
0.43509,0.49671,0.40712,0.48304,26480,2727160,1
0.01093,0.02233,0.01093,0.0223,16,3009,0
0.04374,0.0647,0.04374,0.04468,21237,596402,1
0.00052,0.00054,0.00052,0.00053,89,10539,0
0.03075,0.03097,0.02671,0.02672,1,643231,1
0.00017,3.00E-04,0.00017,0.00018,12,901,1
0.00932,0.00972,0.00907,0.00933,38672,1958240,0
0.03862,0.04034,0.01076,0.01309,5830,40272,1
0.24988,0.26894,0.20991,0.21465,39670,2702640,1
0.00035,0.00038,3.00E-04,3.00E-04,2207,794894,1
0.01274,0.01489,0.01272,0.01353,147,49446,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,216,12752,1
0.00228,0.00228,0.00176,0.00176,772,293741,1
3.00E-05,3.00E-05,2.00E-05,2.00E-05,52,8214,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,522,55183,1
1.00E-05,2.00E-05,1.00E-05,1.00E-05,476,151149,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1,237,1
2.83,2.86,2.48,2.48,43,1535030,1
0.00336,0.00533,0.00336,0.00435,51,70621,1
0.06552,0.0724,0.06404,0.06955,203845,3963320,1
0.00484,0.00697,0.00434,0.00564,245,65413,1
9.00E-05,2.00E-04,5.00E-05,6.00E-05,1,5901,1
0.0494,0.05679,0.04934,0.05575,19,110596,1
0.60929,0.64519,0.5929,0.64507,6325,1153730,1
7.00E-05,8.00E-05,7.00E-05,7.00E-05,2,8922,1
7.75,8.24,7.68,7.86,33101,9990980,1
0.00157,0.00159,9.00E-04,0.00095,13,22431,1
0.0237,0.02439,0.02289,0.02338,983,372958,1
0.01977,0.0198,0.01771,0.01789,766,73968,1
0.001,0.00111,0.00085,0.00086,75,24094,1
0.00013,0.00014,8.00E-05,8.00E-05,36,17970,1
0.01432,0.0159,0.01427,0.01527,648,77482,1
0.01112,0.01461,0.01085,0.01215,27379,1233070,1
8.00E-04,8.00E-04,0.00073,0.00074,1556,99678,1
8.00E-05,9.00E-05,8.00E-05,8.00E-05,116,46950,1
0.50311,0.50442,0.50079,0.50374,20,34060,0
3.00E-05,3.00E-05,2.00E-05,2.00E-05,9,14680,1
0.00016,0.00018,0.00016,0.00016,110,164362,1
0.00024,0.00098,0.00024,0.00064,3826,29346,1
0.00182,0.00207,0.00179,0.00206,2,7590,1
0.05181,0.05463,0.05125,0.05184,468,1795570,1
0.00446,0.00616,0.0044,0.00616,3,11997,1
0.00204,0.0024,0.00203,0.00235,410,198551,1
0.00071,0.00078,0.00062,0.00077,579,70486,1
0.319,0.34145,0.31575,0.32324,5583,873617,1
0.00891,0.00916,0.00882,0.00916,22719,17813000,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,6,2767,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,324,307547,1
0.01078,0.01193,0.01,0.0113,1763,266192,1
0.00171,0.00232,0.00171,0.00182,383,41161,1
1.6,1.82,1.6,1.73,132017,10574200,1
0.02432,0.02566,0.01965,0.02156,7419,188279,1
3.00E-05,4.00E-05,3.00E-05,3.00E-05,106,37419,1
0.00716,0.0073,0.00675,0.0069,61019,7153320,1
1,1.01,1,1.01,95,760279,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,1094,35964,1
4.00E-05,5.00E-05,4.00E-05,5.00E-05,348,279048,1
0.00603,0.00663,0.00371,0.00466,23,74601,1
0.00065,0.00089,0.00065,0.00082,63,67866,1
0.00162,0.00169,0.0013,0.00131,12,90636,1
0.00254,0.00254,0.00236,0.00241,85,38106,1
0.00627,0.00673,0.00546,0.00672,3,110671,1
0.00015,0.00025,0.00015,0.00016,40,1206,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,284,45802,1
3.52,5.36,3.5,4.75,4942070,7974250,1
0.01337,0.0146,0.0133,0.01375,3127,65828,1
0.00907,0.00917,0.00848,0.00881,5757,3451660,1
3.00E-04,0.00033,3.00E-04,0.00032,30,4292,1
0.00048,0.00048,0.00047,0.00047,11,1280,1
0.00117,0.00117,0.00111,0.00113,2626,7685,1
0.04575,0.04595,0.03486,0.03763,3284,925333,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,89,158629,1
0.01046,0.01072,0.01014,0.01069,7016,3869750,1
0.23254,0.24295,0.21903,0.23252,2650,476473,1
0.28534,0.30152,0.25011,0.2578,253137,1573510,1
34.27,34.52,31.69,32.26,1922690,178839000,1
2.00E-05,2.00E-05,1.00E-05,1.00E-05,33,19467,1
1.63,1.86,1.59,1.79,21710,8865050,0
670.42,681.9,670.42,677.33,134961000,10550300000,1
0.00596,0.00598,0.00473,0.00575,1,4725,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,71,14696,1
0.01106,0.01721,0.01079,0.01324,242,193336,1
0.02502,0.0264,0.02384,0.02618,670,26869,1
0.00011,0.00011,0.00011,0.00011,2,632,1
0.0041,0.00422,0.00258,0.00328,740,83255,1
0.02394,0.02395,0.02039,0.02043,75312,1789270,1
0.00801,0.00806,0.00801,0.00803,312038,255703000,1
0.04006,0.33737,0.03921,0.27689,45620,1893,1
0.00022,0.00023,0.00022,0.00022,132159,24134500,1
0.00073,0.00077,0.00054,0.00076,107,14775,1
0.00536,0.00543,0.005,0.00516,3,9109,1
1.18,1.18,0.97756,1.02,105796,6482380,1
0.04829,0.05091,0.04709,0.04869,71,58913,1
0.00693,0.0078,0.00607,0.00638,4264,417476,0
1167.3,1188,1164.96,1172.52,203559000,18996500000,1
0.01488,0.02376,0.01302,0.0205,6736,75338,1
0.04411,0.04702,0.04209,0.04665,116,245899,1
0.05815,0.0601,0.05131,0.05131,1542,210617,1
0.00671,0.00754,0.00652,0.00678,26,40308,1
0.00569,0.00656,0.00568,0.00645,1129,190924,1
0.00462,0.00507,0.00423,0.00497,98,71294,1
6.00E-05,7.00E-05,5.00E-05,6.00E-05,276,61241,1
0.00157,0.00173,0.00154,0.00172,165,432933,1
0.0389,0.04202,0.03534,0.04033,6593,1556090,1
0.00022,0.00023,0.00022,0.00023,18,461,0
0.00166,0.00321,0.00163,0.00173,1198,19345,1
0.00875,0.01021,0.00712,0.0072,2344,380725,1
2.29,2.32,2.21,2.22,49335,13376200,1
0.00132,0.00279,0.00072,0.00078,2410,44752,1
0.00618,0.0062,0.00616,0.00618,24,14586,1
0.01799,0.01814,0.01288,0.0151,468,83224,1
0.00048,0.00051,0.00045,0.00047,1166,23700,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,63,414834,1
12.05,13.31,11.84,12.97,58278800,992645000,1
0.01065,0.01066,0.01037,0.01042,51,222007,1
0.0356,0.04415,0.02833,0.03336,2100,392507,0
0.01454,0.01683,0.01029,0.01093,4858,54062,1
0.01175,0.01175,0.00799,0.008,47,1331520,1
0.17466,0.18329,0.15582,0.15792,1332,5239690,0
6.00E-05,6.00E-05,5.00E-05,5.00E-05,9,9900,1
0.0011,0.00122,0.00108,0.00116,8,13580,1
0.54925,0.55994,0.54445,0.55169,3574,825898,1
0.00127,0.00149,0.00117,0.00128,10,77337,1
0.9578,1.09,0.93571,1.08,11099,1482160,1
0.0034,0.0035,0.00061,0.00061,156,3816,1
0.07447,0.08068,0.06207,0.07546,191,354778,1
0.06009,0.06905,0.06009,0.06629,31,161326,1
0.00242,0.00243,0.00241,0.00243,9,26422,1
1.52,1.72,1.38,1.42,24864,1668070,0
0.00466,0.00498,0.00441,0.00498,3276,1788560,1
0.00043,0.00047,0.00039,0.00047,7,24092,1
0.00483,0.00499,0.00471,0.00472,84,167469,1
0.00015,0.00017,0.00013,0.00016,241,53308,1
0.00548,0.00597,0.00384,0.00566,97,14732,1
0.01012,0.01025,0.00841,0.00858,1,4303,0
0.01499,0.02034,0.01499,0.01564,3992,1122000,1
0.00214,0.00303,0.00182,0.00196,19,4796,0
0.00256,0.00266,0.00253,0.00266,16,82699,1
0.00056,0.00057,0.00046,0.00051,575,50305,1
0.81168,0.83581,0.68703,0.69519,16845,13259100,1
0.00017,0.00017,0.00017,0.00017,7,14930,1
0.00058,0.00061,0.00055,6.00E-04,41,106251,1
0.00978,0.01106,0.00825,0.00927,2400,491039,0
0.00665,0.00714,0.00574,0.00574,2144,605872,1
0.10789,0.11487,0.10774,0.11431,34,6153,1
0.00018,0.00028,0.00018,2.00E-04,3,934,1
0.08389,0.09153,0.06819,0.06833,801,193068,1
0.06566,0.06945,0.04882,0.04901,6,11605,1
3.33,3.88,3.3,3.75,574556,15496100,1
0.00582,0.00589,0.00557,0.00563,3,6952,1
0.01578,0.01581,0.01461,0.01465,122,1771560,1
0.0958,0.10202,0.09141,0.09237,12555,455959,1
0.00342,0.00837,0.00342,0.00835,1,172361,1
0.00454,0.00461,0.00453,0.00461,2,96384,1
0.00314,0.00395,0.00304,0.00393,330,54368,1
0.00081,0.00082,0.00065,0.00065,43,10242,1
0.03047,0.0311,0.02739,0.03107,494,1614120,1
0.0286,0.03476,0.02672,0.02992,244,34892,1
0.00016,0.00022,0.00015,0.00017,84,76932,1
